candidate_index,observed_scalar_loss_z,predicted_scalar_loss_z_mean,predicted_scalar_loss_z_median,predicted_scalar_loss_z_min,predicted_scalar_loss_z_max,model_representation_count,predicted_policy_rank,Q_A_p_0_100,Q_A_p_low_0_100,Q_A_p_high_0_100,official_mapped_mass,quality_transfer_status,Q_A_p_is_Q_score,Q0,cost_family,Lctx,budget_flops,feasible_grid_points,frontier_points,best_N_B,best_D_B,best_Q,best_loss,best_total_cost_flops,best_quality_cost_flops,best_base_train_attn_cost_flops,Q_on_lower_bound,Q_on_upper_bound,p_effect_in_ndq_objective,joint_A_B_loss_claim,A_B_row_join,Q1_Q_A_p_to_B6_Q_score_conversion,panel_role
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,exponential,32768,1e+22,4085,230,3.982848110223703,172.85840650016289,1.0,2.1632727580613644,9.336972545572528e+21,6.942108982714797e+20,8.642761647301048e+21,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,exponential,32768,1e+24,4275,241,11.965825,299.893,1.0,2.0219298975598545,4.625257160359807e+22,1.2043903049351129e+21,4.504818129866295e+22,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,exponential,131072,1e+19,703,103,0.2119320656450014,1.2139703865863611,0.8,3.6410862728247206,9.741077227361335e+18,1.4529805026497252e+18,8.28809672471161e+18,False,False,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,exponential,131072,1e+22,3875,213,2.7602226182022083,99.63563236812982,1.0,2.254558073510372,9.259635726470152e+21,4.001433499623355e+20,8.859492376507817e+21,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,exponential,131072,1e+24,4275,233,11.965825,299.893,1.0,2.0219298975598545,1.1680470667853694e+23,1.2043903049351129e+21,1.1560031637360182e+23,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,power,2048,1e+19,1298,123,0.3058062134494701,3.65392593484452,0.6,3.2987815290590548,9.527960845955234e+18,2.3659170428118267e+18,7.162043803143408e+18,False,False,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,power,2048,1e+22,4198,230,8.292643830847549,172.85840650016289,0.95,2.1134057684070773,9.891746452749062e+21,7.038848330938665e+20,9.187861619655196e+21,False,False,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,power,2048,1e+24,4275,236,11.965825,299.893,1.0,2.0219298975598545,2.449995414124456e+22,1.4993150535e+21,2.300063908774456e+22,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,power,4096,1e+19,1286,122,0.3058062134494701,3.65392593484452,0.6,3.2987815290590548,9.985645122940934e+18,2.3659170428118267e+18,7.619728080129107e+18,False,False,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,power,4096,1e+22,4193,227,11.965825,99.63563236812982,1.0,2.1178869562689053,8.628132293438912e+21,4.98128344024465e+20,8.130003949414447e+21,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,power,4096,1e+24,4275,234,11.965825,299.893,1.0,2.0219298975598545,2.596979028863912e+22,1.4993150535e+21,2.447047523513912e+22,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,power,8192,1e+19,1222,120,0.3058062134494701,3.65392593484452,0.5,3.3350062725596006,9.675121525771995e+18,1.1400248916714902e+18,8.535096634100506e+18,False,False,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,power,8192,1e+22,4177,223,11.965825,99.63563236812982,1.0,2.1178869562689053,9.604800998765094e+21,4.98128344024465e+20,9.10667265474063e+21,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,power,8192,1e+24,4275,230,11.965825,299.893,1.0,2.0219298975598545,2.8909462583428235e+22,1.4993150535e+21,2.741014752992824e+22,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,power,32768,1e+19,1046,115,0.3058062134494701,2.1061238994135967,0.65,3.434569499981098,9.964072444363395e+18,1.878728334648785e+18,8.085344109714611e+18,False,False,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,power,32768,1e+22,4085,224,3.982848110223703,172.85840650016289,1.0,2.1632727580613644,9.506967250598613e+21,8.642056032975643e+20,8.642761647301048e+21,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,power,32768,1e+24,4275,235,11.965825,299.893,1.0,2.0219298975598545,4.654749635216296e+22,1.4993150535e+21,4.504818129866295e+22,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,power,131072,1e+19,690,100,0.2119320656450014,1.2139703865863611,0.7000000000000001,3.6773110163252665,9.744861188615244e+18,1.456764463903634e+18,8.28809672471161e+18,False,False,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,power,131072,1e+22,3874,214,2.7602226182022083,99.63563236812982,1.0,2.254558073510372,9.357620720532282e+21,4.98128344024465e+20,8.859492376507817e+21,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,power,131072,1e+24,4275,234,11.965825,299.893,1.0,2.0219298975598545,1.170996314271018e+23,1.4993150535e+21,1.1560031637360182e+23,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,logarithmic,2048,1e+19,1183,37,0.6367157218190183,1.2139703865863611,1.0,3.348491760834686,9.093353557989708e+18,4.139027401134086e+18,4.954326156855622e+18,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,logarithmic,2048,1e+22,4199,131,8.292643830847549,172.85840650016289,1.0,2.0952933966568046,9.77722169707225e+21,5.893600774170538e+20,9.187861619655196e+21,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,logarithmic,2048,1e+24,4275,136,11.965825,299.893,1.0,2.0219298975598545,2.4023123126995877e+22,1.0224840392513164e+21,2.300063908774456e+22,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,logarithmic,4096,1e+19,1171,37,0.6367157218190183,1.2139703865863611,1.0,3.348491760834686,9.409955529071843e+18,4.139027401134086e+18,5.270928127937759e+18,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,logarithmic,4096,1e+22,4184,131,11.965825,99.63563236812982,1.0,2.1178869562689053,8.469711257811523e+21,3.397073083970769e+20,8.130003949414447e+21,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,logarithmic,4096,1e+24,4275,138,11.965825,299.893,1.0,2.0219298975598545,2.549295927439044e+22,1.0224840392513164e+21,2.447047523513912e+22,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,logarithmic,8192,1e+19,1131,39,0.6367157218190183,1.2139703865863611,0.95,3.3666041325849587,9.930211628507527e+18,4.026079558405496e+18,5.904132070102031e+18,False,False,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,logarithmic,8192,1e+22,4175,134,11.965825,99.63563236812982,1.0,2.1178869562689053,9.446379963137707e+21,3.397073083970769e+20,9.10667265474063e+21,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,logarithmic,8192,1e+24,4275,141,11.965825,299.893,1.0,2.0219298975598545,2.843263156917955e+22,1.0224840392513164e+21,2.741014752992824e+22,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,logarithmic,32768,1e+19,956,36,0.3058062134494701,1.2139703865863611,1.0,3.487631673889097,8.799421937888013e+18,4.139027401134086e+18,4.660394536753927e+18,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,logarithmic,32768,1e+22,4085,136,3.982848110223703,172.85840650016289,1.0,2.1632727580613644,9.2321217247181e+21,5.893600774170538e+20,8.642761647301048e+21,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,logarithmic,32768,1e+24,4275,147,11.965825,299.893,1.0,2.0219298975598545,4.607066533791427e+22,1.0224840392513164e+21,4.504818129866295e+22,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,logarithmic,131072,1e+19,652,68,0.1468747150096044,1.2139703865863611,1.0,3.65836967718851,9.882905000350822e+18,4.139027401134086e+18,5.743877599216735e+18,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,logarithmic,131072,1e+22,3876,171,2.7602226182022083,99.63563236812982,1.0,2.254558073510372,9.199199684904894e+21,3.397073083970769e+20,8.859492376507817e+21,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.1,logarithmic,131072,1e+24,4275,191,11.965825,299.893,1.0,2.0219298975598545,1.1662280041285311e+23,1.0224840392513164e+21,1.1560031637360182e+23,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.3,exponential,2048,1e+19,1036,103,0.3058062134494701,3.65392593484452,0.7000000000000001,3.262556785558509,9.377663310375197e+18,2.2156195072317875e+18,7.162043803143408e+18,False,False,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.3,exponential,2048,1e+22,3315,204,8.292643830847549,172.85840650016289,1.0,2.0952933966568046,9.87476487924371e+21,6.86903259588513e+20,9.187861619655196e+21,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.3,exponential,2048,1e+24,3375,209,11.965825,299.893,1.0,2.0219298975598545,2.4192351330143274e+22,1.1917122423987162e+21,2.300063908774456e+22,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.3,exponential,4096,1e+19,1025,110,0.3058062134494701,3.65392593484452,0.7000000000000001,3.262556785558509,9.835347587360895e+18,2.2156195072317875e+18,7.619728080129107e+18,False,False,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.3,exponential,4096,1e+22,3311,209,11.965825,99.63563236812982,1.0,2.1178869562689053,8.52593517445884e+21,3.959312250443929e+20,8.130003949414447e+21,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.3,exponential,4096,1e+24,3375,216,11.965825,299.893,1.0,2.0219298975598545,2.5662187477537835e+22,1.1917122423987162e+21,2.447047523513912e+22,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.3,exponential,8192,1e+19,977,110,0.3058062134494701,3.65392593484452,0.6,3.2987815290590548,9.651319376464409e+18,1.1162227423639008e+18,8.535096634100506e+18,False,False,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.3,exponential,8192,1e+22,3298,210,11.965825,99.63563236812982,1.0,2.1178869562689053,9.502603879785022e+21,3.959312250443929e+20,9.10667265474063e+21,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
46,-0.70846920243805,-0.6180655157697704,-0.6580568192316948,-0.8956620768165682,-0.2650536389911932,6,1,61.77273999632626,60.65646154121735,62.38710247612599,0.5104895104895104,EXPLORATORY_SEMANTIC_PRIOR,False,0.3,exponential,8192,1e+24,3375,217,11.965825,299.893,1.0,2.0219298975598545,2.8601859772326957e+22,1.1917122423987162e+21,2.741014752992824e+22,False,True,False,False,False,False,A-side discrete p/Q_A(p) label alongside B-side fixed-budget N-D-Q_score frontier
